# [METADATA] Config: 2026-07-21 06:41:47, Items: 8
Time(s),Roll_rad,Pitch_rad,Yaw_rad,Gyro_X,Gyro_Y,Gyro_Z,Acc_X,Acc_Y,Acc_Z,Vx,Vy,Vz,YawRate,Pos_X,Pos_Y,Pos_Z,FF_FR,FF_FL,FF_RR,FF_RL,FFE_FR,FFE_FL,FFE_RR,FFE_RL
0.22302699089050293,0.041331611573696136,0.0036916329991072416,0.1028117910027504,0.29646939039230347,0.10230375081300735,-0.08447431027889252,-1.5912081003189087,-0.03324475884437561,14.954389572143555,0.13259592652320862,0.05168524011969566,-0.06112575903534889,-0.027143163606524467,1.1209460496902466,0.18876588344573975,0.3526507616043091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24318265914916992,0.04105893895030022,0.007760998327285051,0.10081639140844345,0.15905886888504028,0.19194084405899048,-0.08620201796293259,-1.6670135259628296,0.7596800923347473,10.730071067810059,0.07270467281341553,0.033646296709775925,0.05113774165511131,-0.08452360332012177,1.122273325920105,0.1876107156276703,0.35217154026031494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2634098529815674,0.04642757773399353,0.010995570570230484,0.09989083558320999,0.06522267311811447,0.07491189241409302,-0.08199185132980347,-1.7324239015579224,0.8998172879219055,11.554963111877441,0.07206718623638153,0.024150533601641655,0.0687498152256012,-0.0843464806675911,1.1253893375396729,0.1866292506456375,0.35333576798439026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28365206718444824,0.049141786992549896,0.013313756324350834,0.10072482377290726,0.2988649904727936,0.06347014755010605,0.07542543858289719,-0.7539775371551514,0.08716868609189987,7.361805438995361,0.033927880227565765,0.0074483719654381275,0.06481284648180008,0.08320850133895874,1.124959111213684,0.18602117896080017,0.3552178740501404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30396151542663574,0.050904661417007446,0.012651743367314339,0.10224863886833191,-0.014174412004649639,-0.08612264692783356,0.06446520239114761,-1.369407296180725,0.24945896863937378,9.84427261352539,0.02426593191921711,-0.006025331560522318,0.058760397136211395,0.10862388461828232,1.1247053146362305,0.1853298842906952,0.3568938374519348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.31409645080566406,0.05154445394873619,0.012279667891561985,0.10565841943025589,-0.01814623363316059,-0.13223055005073547,0.16487549245357513,0.286877304315567,-0.14988230168819427,7.078805923461914,-0.011528084054589272,-0.020787859335541725,0.009104248136281967,0.16970494389533997,1.1235244274139404,0.18482069671154022,0.3585681915283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3342583179473877,0.045844580978155136,0.00781977828592062,0.10793275386095047,-0.226846843957901,-0.05187644809484482,0.0417616069316864,0.7863752841949463,1.9359605312347412,9.22169017791748,-0.006487508770078421,-0.031850311905145645,-0.016649680212140083,0.10167496651411057,1.1233046054840088,0.1843707412481308,0.35869836807250977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35442233085632324,0.039279669523239136,0.005320225842297077,0.11016421020030975,0.38532334566116333,-0.019431699067354202,0.12495094537734985,0.10250192880630493,0.0027276603505015373,1.8539456129074097,-0.03671140968799591,-0.014608913101255894,0.05308172106742859,0.4073878526687622,1.1228035688400269,0.18405072391033173,0.35891932249069214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3746650218963623,0.04374582692980766,0.005795855540782213,0.11387678980827332,-0.027253272011876106,0.11949369311332703,0.080475814640522,-3.135371208190918,1.5755813121795654,12.25745677947998,-0.07336706668138504,-0.03111111931502819,0.07034177333116531,0.1693771630525589,1.1207811832427979,0.18103432655334473,0.36091628670692444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3949437141418457,0.04386259987950325,0.009664087556302547,0.11449407786130905,-0.05769675597548485,0.25957366824150085,-0.060532309114933014,-3.119839906692505,0.9794577360153198,11.279727935791016,-0.10675887763500214,-0.004747691564261913,0.047479450702667236,-0.0021666307002305984,1.121132254600525,0.1821240484714508,0.361203134059906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4153308868408203,0.04207666218280792,0.014933833852410316,0.1125415712594986,-0.07561451941728592,0.15691155195236206,-0.12926819920539856,-0.8786616921424866,-0.7678952217102051,6.783051490783691,-0.11786042898893356,0.018646880984306335,0.0633748322725296,-0.11273359507322311,1.1241704225540161,0.18328426778316498,0.36211615800857544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4357638359069824,0.040088895708322525,0.018635639920830727,0.1094580590724945,-0.09630192816257477,0.09147170931100845,-0.22127734124660492,-1.5899659395217896,1.3055999279022217,8.943923950195312,-0.12455199658870697,0.030292406678199768,0.07106342166662216,-0.1980997920036316,1.1244913339614868,0.18430159986019135,0.3635129928588867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45617055892944336,0.03924199566245079,0.01933944784104824,0.10625680536031723,-0.06596800684928894,-0.041393715888261795,-0.19051826000213623,-1.187386155128479,0.5215811729431152,8.144657135009766,-0.1487208902835846,0.036380816251039505,0.03408389911055565,-0.21017593145370483,1.1216281652450562,0.18444591760635376,0.3645097017288208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.47649645805358887,0.03803360089659691,0.017469778656959534,0.1023128479719162,0.021976931020617485,-0.1225166916847229,-0.10585092008113861,-0.6422526240348816,0.560782790184021,7.863745212554932,-0.16555505990982056,0.037630945444107056,-0.013502022251486778,-0.12519551813602448,1.1174509525299072,0.18485933542251587,0.3652610182762146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.49677538871765137,0.04329896718263626,0.012721114791929722,0.10118914395570755,0.25279536843299866,-0.20832650363445282,-0.02686108648777008,-1.370858907699585,-2.7707338333129883,14.560074806213379,-0.15543262660503387,0.038796696811914444,-0.09540907293558121,-0.00396928982809186,1.1139895915985107,0.18522483110427856,0.3648863434791565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5171327590942383,0.04977412894368172,0.010670462623238564,0.10028187185525894,-0.6536510586738586,-0.3137603998184204,-0.040270641446113586,3.4029760360717773,-3.410731315612793,22.38616180419922,-0.18384341895580292,0.011927234008908272,0.0007262381259351969,-0.17650176584720612,1.1104627847671509,0.1851760447025299,0.36392131447792053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5372514724731445,0.03709065169095993,0.007851611822843552,0.0980430319905281,-0.3737877607345581,0.0541190467774868,-0.07938574254512787,-2.5832555294036865,1.6618857383728027,6.044833660125732,-0.176175057888031,0.06743176281452179,0.10368891805410385,-0.062320608645677567,1.1068980693817139,0.18692979216575623,0.3655126988887787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5575873851776123,0.03150639310479164,0.010528765618801117,0.0960342213511467,-0.1255349963903427,0.06454242020845413,-0.07962969690561295,-2.6682443618774414,1.7370898723602295,7.480467319488525,-0.1953466236591339,0.05991050973534584,0.06567154824733734,-0.06399326026439667,1.1039642095565796,0.18769191205501556,0.3653129041194916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5780954360961914,0.034082718193531036,0.010966241359710693,0.09542781859636307,0.031366415321826935,-0.10115346312522888,0.02125583216547966,-0.9266984462738037,0.24026897549629211,11.492864608764648,-0.20944571495056152,0.05551766976714134,0.028110986575484276,-0.007217461243271828,1.1010525226593018,0.1878681778907776,0.3652932643890381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5984408855438232,0.033039744943380356,0.009400798007845879,0.09653250128030777,-0.007575204595923424,-0.1029549166560173,0.11131202429533005,-0.03351513296365738,-0.3940063416957855,8.358468055725098,-0.22284823656082153,0.049452826380729675,0.02337108552455902,0.08499381691217422,1.0972565412521362,0.1882937252521515,0.36549559235572815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.618708610534668,0.03270261734724045,0.007569351699203253,0.09815189242362976,-0.05414127558469772,-0.16137579083442688,0.0942162349820137,-1.1339021921157837,0.9057545065879822,9.0804443359375,-0.23835048079490662,0.05010295286774635,-0.012962103821337223,0.09645365923643112,1.0932472944259644,0.18847070634365082,0.36552542448043823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6389734745025635,0.028939643874764442,0.0027757149655371904,0.10038724541664124,-0.22104759514331818,-0.256357878446579,0.13224102556705475,-1.0869981050491333,0.36334797739982605,7.436412334442139,-0.25990965962409973,0.052254144102334976,-0.03493728116154671,0.10418029129505157,1.0871080160140991,0.18909208476543427,0.36534807085990906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.659121036529541,0.027690500020980835,0.00013741319708060473,0.10151783376932144,0.35346719622612,0.21069402992725372,0.11910586059093475,2.501838207244873,-1.2695553302764893,16.746479034423828,-0.2686384618282318,0.05628476291894913,-0.054744113236665726,0.18699432909488678,1.0816938877105713,0.18967649340629578,0.36453354358673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6793982982635498,0.0304550863802433,0.006789440754801035,0.10283229500055313,-0.3556751310825348,-0.010109005495905876,0.21117308735847473,5.841582775115967,0.6061257719993591,5.423201560974121,-0.2765997648239136,0.06582541763782501,0.10673646628856659,0.1611650437116623,1.0759443044662476,0.1902208775281906,0.3645363450050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6997027397155762,0.026025310158729553,0.005132214166224003,0.10620419681072235,-0.0014368152478709817,0.1729327142238617,0.1251807063817978,-0.9292017817497253,-0.14553333818912506,10.715142250061035,-0.19392937421798706,0.07137896120548248,0.04848870635032654,0.1219349354505539,1.0742210149765015,0.1920085847377777,0.36473989486694336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7200827598571777,0.027593564242124557,0.012556451372802258,0.10725671052932739,-0.0006044358597137034,0.415402352809906,-0.03644487261772156,-1.3482459783554077,-0.18890199065208435,10.84512710571289,-0.22393344342708588,0.05397384613752365,0.01517457515001297,0.03436553105711937,1.0700345039367676,0.1916593611240387,0.36352095007896423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7403740882873535,0.023801006376743317,0.016581013798713684,0.10465792566537857,-0.17495687305927277,0.013716356828808784,-0.11529849469661713,0.8698449730873108,-0.7676828503608704,5.517955780029297,-0.22359701991081238,0.08769303560256958,0.03897632285952568,-0.17833898961544037,1.0682700872421265,0.19387483596801758,0.3630244731903076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.760749340057373,0.019692635163664818,0.015796631574630737,0.10053941607475281,-0.13265222311019897,-0.14067400991916656,-0.2144467830657959,0.010315352119505405,0.571865439414978,8.44939136505127,-0.24017387628555298,0.0889231413602829,0.026411686092615128,-0.269698828458786,1.0619572401046753,0.19439050555229187,0.36315104365348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7810173034667969,0.019630959257483482,0.012174698524177074,0.09746420383453369,0.04272659868001938,-0.2548743784427643,-0.19157558679580688,-0.5527923107147217,0.3857678472995758,8.078056335449219,-0.24382108449935913,0.07083237171173096,-0.015074220485985279,-0.22857554256916046,1.0561012029647827,0.19372931122779846,0.36324968934059143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8014869689941406,0.021278198808431625,0.0058622281067073345,0.09393181651830673,0.20004187524318695,-0.22758743166923523,-0.11326383054256439,0.05071644112467766,-0.12795117497444153,6.702923774719238,-0.24541807174682617,0.05931301787495613,-0.03884056210517883,-0.11629705876111984,1.0491094589233398,0.19402754306793213,0.36296674609184265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8218686580657959,0.02988613210618496,0.0007821963517926633,0.09314902871847153,0.15328828990459442,0.027288811281323433,-0.17824403941631317,0.6389608979225159,-2.554598569869995,7.009314060211182,-0.24293090403079987,0.047286804765462875,-0.07235441356897354,-0.030127938836812973,1.04412043094635,0.1945425420999527,0.3622179627418518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8423221111297607,0.027166718617081642,0.00266663683578372,0.09091916680335999,-0.8173693418502808,-0.1217987984418869,-0.0017932633636519313,4.906889915466309,-3.1762354373931885,14.478731155395508,-0.27926188707351685,0.04370042309165001,0.07604382932186127,-0.1650640070438385,1.0387152433395386,0.19497045874595642,0.3618786633014679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8627231121063232,0.015666494145989418,-0.0014720397302880883,0.08901286125183105,-0.26211076974868774,-0.04063320904970169,-0.010661575011909008,-1.8047459125518799,-0.9664481282234192,7.271254539489746,-0.23571711778640747,0.07451397180557251,0.054906852543354034,-0.031136907637119293,1.0335663557052612,0.1989954262971878,0.3634262681007385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.883124589920044,0.01267346553504467,-0.0010662887943908572,0.0882815420627594,-0.03014984540641308,0.01891675591468811,-0.05209893733263016,-1.6114140748977661,0.4947678744792938,7.370985507965088,-0.250637024641037,0.06262020766735077,0.004624284338206053,-0.029204431921243668,1.02998948097229,0.19826491177082062,0.36293795704841614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9036669731140137,0.014303271658718586,-0.0004224246949888766,0.08797760307788849,0.014431769028306007,0.013747685588896275,0.015122603625059128,-0.9193273782730103,0.4606778025627136,11.939786911010742,-0.25571906566619873,0.056526411324739456,-0.030955767259001732,-0.0002144386962754652,1.0271230936050415,0.19705955684185028,0.3625440001487732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9241030216217041,0.014605834148824215,-0.0004994823248125613,0.08883634954690933,0.12119117379188538,-0.06293248385190964,0.061504583805799484,0.47714492678642273,-0.007902435958385468,7.802793502807617,-0.266430526971817,0.04719090089201927,-0.013367846608161926,0.06974473595619202,1.0225774049758911,0.1962355077266693,0.3626752197742462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9342553615570068,0.015090739354491234,-0.0021500398870557547,0.08969353884458542,-0.065864697098732,-0.11736728250980377,0.036296989768743515,-0.7867982387542725,0.7734169960021973,9.7396879196167,-0.282066285610199,0.04901064187288284,-0.022680750116705894,0.054296012967824936,1.0166419744491577,0.19556762278079987,0.36279845237731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545848369598389,0.012843970209360123,-0.0072297584265470505,0.09148866683244705,-0.14410868287086487,-0.3210543096065521,0.11986123770475388,-0.18630458414554596,-0.05564811825752258,8.267789840698242,-0.2897084057331085,0.04904086887836456,-0.03970412537455559,0.10176205635070801,1.009272813796997,0.19596675038337708,0.36275869607925415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9751081466674805,0.012964692898094654,-0.011129793711006641,0.09301046282052994,0.46267837285995483,0.21657809615135193,0.08987248688936234,0.6440703272819519,-1.5849719047546387,16.33038902282715,-0.2933606207370758,0.05435867980122566,-0.06326720863580704,0.22691842913627625,1.0033979415893555,0.19643506407737732,0.3619462549686432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9954910278320312,0.021774930879473686,-0.0025254078209400177,0.09488643705844879,0.06406684964895248,0.26536449790000916,0.3297255337238312,6.419804096221924,-7.307261943817139,10.521080017089844,-0.2866067588329315,0.05138889700174332,-0.01388433575630188,0.0820370614528656,0.9970713257789612,0.1966063678264618,0.36158251762390137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0158696174621582,0.014808847568929195,-0.002036464400589466,0.09878765046596527,-0.1352628618478775,0.15645228326320648,0.21850837767124176,-0.11639482527971268,-1.145983338356018,14.64220142364502,-0.1821131706237793,0.03144111856818199,0.057440534234046936,0.15523049235343933,0.9978455305099487,0.20120292901992798,0.36321815848350525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0362977981567383,0.015177667140960693,0.00534583255648613,0.10031013935804367,-0.05805549770593643,0.41070422530174255,0.017147207632660866,-1.7354302406311035,-0.6338478922843933,10.478147506713867,-0.2388658970594406,0.015910303220152855,0.07590816169977188,0.02534513548016548,0.9905713796615601,0.20002245903015137,0.36276644468307495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0566391944885254,0.01206589862704277,0.008803926408290863,0.09686816483736038,-0.1519550234079361,-0.02938159555196762,-0.20763882994651794,-0.16522274911403656,-3.199448823928833,7.44444465637207,-0.23767036199569702,0.039437998086214066,0.07470953464508057,-0.18004733324050903,0.9885246157646179,0.20197027921676636,0.36311158537864685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.077024221420288,0.010481011122465134,0.007839103229343891,0.09239564090967178,0.08974263817071915,-0.14410974085330963,-0.25713488459587097,0.6783986687660217,-0.2942839562892914,7.666346549987793,-0.2596514821052551,0.019395969808101654,0.02817651815712452,-0.2796834111213684,0.9808153510093689,0.20116987824440002,0.3636183738708496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0973787307739258,0.011673995293676853,0.004298946354538202,0.08901102095842361,0.10344067960977554,-0.22928690910339355,-0.19069232046604156,-0.7618502378463745,-0.06065389886498451,7.921816825866699,-0.26654914021492004,0.003799563506618142,-0.009718921035528183,-0.22086314857006073,0.9737428426742554,0.2000621110200882,0.36370763182640076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1178486347198486,0.014207561500370502,-0.0015001256251707673,0.08508080244064331,0.28895312547683716,-0.2367170751094818,-0.08130037039518356,0.3259317874908447,-0.5351942777633667,5.601699352264404,-0.2699950039386749,-0.005237736739218235,-0.05585382506251335,-0.14054080843925476,0.9660526514053345,0.199177086353302,0.36331403255462646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.138169765472412,0.02182829938828945,-0.005587275605648756,0.08418560028076172,0.31685927510261536,0.03574902191758156,-0.09246265143156052,2.670271396636963,0.16026614606380463,-0.40752995014190674,-0.26002436876296997,-0.019263723865151405,-0.12482248991727829,0.0012432908406481147,0.9607428312301636,0.1984511911869049,0.362016499042511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1586692333221436,0.01998700387775898,-0.0028388279024511576,0.08185403794050217,-0.6751260161399841,-0.11143224686384201,-0.08932273834943771,4.98568868637085,-5.8305745124816895,19.91115379333496,-0.26198434829711914,-0.047108251601457596,-0.0009202695800922811,-0.14752532541751862,0.9553101062774658,0.19764284789562225,0.3601345121860504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.179124355316162,0.011322432197630405,-0.0062508611008524895,0.0795036107301712,-0.18513032793998718,0.023617802187800407,-0.025307919830083847,-1.3618593215942383,-0.4884291887283325,6.4938883781433105,-0.21135960519313812,-0.006722018588334322,0.017928367480635643,-0.05873117595911026,0.9501085877418518,0.2024002969264984,0.3617826998233795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.199538230895996,0.009398453868925571,-0.003986676689237356,0.07850765436887741,0.008676256984472275,0.10798929631710052,-0.019629402086138725,-0.7840719819068909,0.6354207992553711,7.37063455581665,-0.22746874392032623,-0.010869037359952927,0.009763422422111034,-0.06739074736833572,0.9462860822677612,0.2012219876050949,0.361517071723938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2199304103851318,0.012584803625941277,-0.002836670959368348,0.07884878665208817,0.03504548221826553,0.0519147664308548,0.0530383475124836,-0.3655334413051605,-0.003177257487550378,11.38241958618164,-0.22739765048027039,-0.01729203760623932,-0.021441174671053886,0.026555098593235016,0.9423812031745911,0.19949908554553986,0.361599862575531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2403855323791504,0.01398053951561451,-0.0031254994682967663,0.0811784565448761,0.19823646545410156,-0.07510339468717575,0.1595468372106552,0.6526303887367249,-0.09586067497730255,8.222868919372559,-0.24035432934761047,-0.02055167406797409,-0.01789603941142559,0.13582678139209747,0.9366188049316406,0.19865132868289948,0.3620314598083496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.260756254196167,0.01526651531457901,-0.005803172942250967,0.08301661163568497,0.02252780832350254,-0.20079398155212402,0.09655264765024185,-1.0511268377304077,1.2737882137298584,8.94102954864502,-0.2511542737483978,-0.013962285593152046,-0.0277872271835804,0.09603632986545563,0.930050790309906,0.1980382204055786,0.36234915256500244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.281059741973877,0.014018282294273376,-0.012108991853892803,0.08607056736946106,-0.2188861221075058,-0.3279086649417877,0.13057251274585724,-0.08253476023674011,0.17006847262382507,8.158750534057617,-0.2639147639274597,-0.010957944206893444,-0.04570791870355606,0.1376068890094757,0.9228511452674866,0.19752244651317596,0.36219799518585205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3015327453613281,0.012158248573541641,-0.016093136742711067,0.08746641129255295,0.43239039182662964,0.1783997118473053,0.11472173780202866,2.9112181663513184,-1.0223160982131958,15.837532043457031,-0.2737874984741211,0.0032967757433652878,-0.09025149792432785,0.2045186161994934,0.9175524711608887,0.1970069855451584,0.361258327960968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.321838140487671,0.021888775750994682,-0.006739703007042408,0.08932779729366302,0.10340490192174911,0.27409130334854126,0.33427175879478455,7.806221961975098,-3.779653310775757,6.997799873352051,-0.26593518257141113,0.02623126097023487,-0.08132104575634003,0.18093176186084747,0.9116538763046265,0.19646461308002472,0.36018452048301697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3424313068389893,0.017214668914675713,-0.00548858055844903,0.09206333756446838,-0.16090573370456696,0.18466401100158691,0.16433487832546234,0.5854310989379883,-0.7555414438247681,13.063605308532715,-0.18729498982429504,0.05445486307144165,0.015198050998151302,0.11152561008930206,0.9123388528823853,0.20117372274398804,0.3620932996273041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3627853393554688,0.016308052465319633,0.0014494595816358924,0.09241370856761932,-0.13772989809513092,0.3698561191558838,-0.05371980741620064,-1.4643852710723877,-1.0345481634140015,13.457359313964844,-0.24677994847297668,0.054153136909008026,0.03840186819434166,-0.020476847887039185,0.9056913256645203,0.20021407306194305,0.36192113161087036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.383523941040039,0.013586224056780338,0.004533173516392708,0.08809804916381836,-0.13529491424560547,-0.008872484788298607,-0.24464423954486847,0.8122456073760986,-1.2096173763275146,6.896379470825195,-0.24818649888038635,0.07632428407669067,0.04232395812869072,-0.22246573865413666,0.9034116268157959,0.20144334435462952,0.36238667368888855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4041051864624023,0.01376380492001772,0.004403452388942242,0.0828179121017456,0.22748973965644836,-0.06081635132431984,-0.2737657427787781,-0.25486257672309875,0.7541162967681885,6.978705406188965,-0.25844570994377136,0.06305867433547974,0.00978108774870634,-0.3370136022567749,0.8962061405181885,0.19970442354679108,0.3630642592906952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4145314693450928,0.017421770840883255,0.0023438644129782915,0.07881025969982147,0.24168892204761505,-0.15377844870090485,-0.23465654253959656,-0.3739898204803467,-0.11793678998947144,7.011123180389404,-0.261555939912796,0.032595597207546234,-0.021815329790115356,-0.27277490496635437,0.8893892765045166,0.1976984292268753,0.3634727895259857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4353630542755127,0.02159801498055458,-0.0029373972211033106,0.07392553985118866,0.26140961050987244,-0.2560715973377228,-0.14803358912467957,0.5602161884307861,-0.526911735534668,5.296274662017822,-0.25664079189300537,0.02196137048304081,-0.06094518303871155,-0.21176323294639587,0.8819161057472229,0.19708529114723206,0.36310020089149475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
